"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"74087","Marcin Maliski","M",23,183,74,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Individual Medley",NA
"74087","Marcin Maliski","M",23,183,74,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 400 metres Individual Medley",NA
"74092","Kurt Paul Malisch","M",30,NA,NA,"Germany","GER","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 200 metres Breaststroke","Bronze"
"74092","Kurt Paul Malisch","M",30,NA,NA,"Germany","GER","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 400 metres Breaststroke",NA
"74120","Grgory Mallet","M",24,196,84,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Silver"
"74120","Grgory Mallet","M",28,196,84,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 200 metres Freestyle",NA
"74120","Grgory Mallet","M",28,196,84,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Silver"
"74120","Grgory Mallet","M",32,196,84,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"74125","Emmanouil Mallidis","M",NA,NA,NA,"Greece","GRE","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 100 metres Backstroke",NA
"74140","Franziska Mally","F",19,NA,NA,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"74156","Hkan Malmrot","M",19,NA,NA,"Sweden","SWE","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 200 metres Breaststroke","Gold"
"74156","Hkan Malmrot","M",19,NA,NA,"Sweden","SWE","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 400 metres Breaststroke","Gold"
"74161","Hans Christian Frederik Bk Malmstrm","M",23,NA,NA,"Denmark","DEN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 200 metres Breaststroke",NA
"74168","Ioannis Malokinis","M",NA,NA,NA,"Greece","GRE","1896 Summer",1896,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle For Sailors","Gold"
"74267","Marella Mamoun","F",18,172,63,"Syria","SYR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Freestyle",NA
"74276","Noura Mana","F",18,170,62,"Morocco","MAR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 50 metres Freestyle",NA
"74281","Oleksandr Fedorovych Manachynskiy","M",17,183,78,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 100 metres Butterfly",NA
"74281","Oleksandr Fedorovych Manachynskiy","M",17,183,78,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Butterfly",NA
"74294","Florent Manaudou","M",21,199,99,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 50 metres Freestyle","Gold"
"74294","Florent Manaudou","M",25,199,99,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 50 metres Freestyle","Silver"
"74294","Florent Manaudou","M",25,199,99,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Silver"
"74294","Florent Manaudou","M",31,199,99,"France","FRA","2020 Summer",2021,"Summer","Tokyo","Swimming","Swimming Men's 50 metres Freestyle","Silver"
"74295","Laure Manaudou","F",17,180,69,"France","FRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 400 metres Freestyle","Gold"
"74295","Laure Manaudou","F",17,180,69,"France","FRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 800 metres Freestyle","Silver"
"74295","Laure Manaudou","F",17,180,69,"France","FRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 100 metres Backstroke","Bronze"
"74295","Laure Manaudou","F",21,180,69,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 400 metres Freestyle",NA
"74295","Laure Manaudou","F",21,180,69,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Backstroke",NA
"74295","Laure Manaudou","F",21,180,69,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Backstroke",NA
"74295","Laure Manaudou","F",25,180,69,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 100 metres Backstroke",NA
"74295","Laure Manaudou","F",25,180,69,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Backstroke",NA
"74295","Laure Manaudou","F",25,180,69,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"74317","Adolfo J. Mancuso","M",NA,NA,NA,"Argentina","ARG","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74321","Mihai Mandache","M",19,180,71,"Romania","ROU","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 100 metres Backstroke",NA
"74321","Mihai Mandache","M",19,180,71,"Romania","ROU","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 200 metres Backstroke",NA
"74327","Alon Mandel","M",19,187,76,"Israel","ISR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Butterfly",NA
"74327","Alon Mandel","M",19,187,76,"Israel","ISR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Butterfly",NA
"74356","Claude Mandonnaud","F",18,167,60,"France","FRA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Freestyle",NA
"74356","Claude Mandonnaud","F",18,167,60,"France","FRA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Freestyle",NA
"74356","Claude Mandonnaud","F",18,167,60,"France","FRA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"74356","Claude Mandonnaud","F",22,167,60,"France","FRA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 100 metres Freestyle",NA
"74356","Claude Mandonnaud","F",22,167,60,"France","FRA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"74356","Claude Mandonnaud","F",22,167,60,"France","FRA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"74403","Gabriel Semain Vasconcellos Mangabeira","M",22,194,88,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Butterfly",NA
"74403","Gabriel Semain Vasconcellos Mangabeira","M",26,194,88,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Butterfly",NA
"74406","Dimitrios Manganas","M",18,190,84,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Freestyle",NA
"74406","Dimitrios Manganas","M",18,190,84,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 400 metres Freestyle",NA
"74406","Dimitrios Manganas","M",18,190,84,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74406","Dimitrios Manganas","M",22,190,84,"Greece","GRE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Freestyle",NA
"74406","Dimitrios Manganas","M",22,190,84,"Greece","GRE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"74406","Dimitrios Manganas","M",26,190,84,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 400 metres Freestyle",NA
"74406","Dimitrios Manganas","M",26,190,84,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"74437","Shane Mangroo","M",19,170,80,"Seychelles","SEY","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle",NA
"74443","Lenka Mahalov","F",17,171,63,"Czechoslovakia","TCH","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Breaststroke",NA
"74443","Lenka Mahalov","F",17,171,63,"Czechoslovakia","TCH","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Individual Medley",NA
"74443","Lenka Mahalov","F",21,171,63,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Breaststroke",NA
"74443","Lenka Mahalov","F",21,171,63,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Breaststroke",NA
"74443","Lenka Mahalov","F",21,171,63,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Individual Medley",NA
"74443","Lenka Mahalov","F",21,171,63,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"74449","Adam Mania","M",20,178,83,"Poland","POL","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Backstroke",NA
"74449","Adam Mania","M",20,178,83,"Poland","POL","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Backstroke",NA
"74475","Peter Manko","M",18,192,87,"Slovenia","SLO","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Butterfly",NA
"74475","Peter Manko","M",18,192,87,"Slovenia","SLO","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Individual Medley",NA
"74475","Peter Manko","M",22,192,87,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 50 metres Freestyle",NA
"74475","Peter Manko","M",22,192,87,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Freestyle",NA
"74475","Peter Manko","M",22,192,87,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Butterfly",NA
"74475","Peter Manko","M",22,192,87,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Individual Medley",NA
"74475","Peter Manko","M",26,192,87,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle",NA
"74475","Peter Manko","M",26,192,87,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Freestyle",NA
"74475","Peter Manko","M",26,192,87,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Butterfly",NA
"74475","Peter Manko","M",26,192,87,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"74475","Peter Manko","M",30,192,87,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle",NA
"74475","Peter Manko","M",30,192,87,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Butterfly",NA
"74475","Peter Manko","M",34,192,87,"Slovenia","SLO","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Butterfly",NA
"74487","Karl-Rdiger Mann","M",18,188,65,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74491","Shelley Isabel Mann","F",19,172,61,"United States","USA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Women's 100 metres Freestyle",NA
"74491","Shelley Isabel Mann","F",19,172,61,"United States","USA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Silver"
"74491","Shelley Isabel Mann","F",19,172,61,"United States","USA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Women's 100 metres Butterfly","Gold"
"74492","Harold Thompson Mann","M",21,186,77,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Gold"
"74496","Dieung Anak Mannang","M",19,170,65,"Malaysia","MAS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 400 metres Freestyle",NA
"74496","Dieung Anak Mannang","M",19,170,65,"Malaysia","MAS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74548","Georgia Manoli","F",21,173,63,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"74627","Riley O'Lynn Mants","F",17,175,68,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Breaststroke",NA
"74639","Simone Ashley Manuel","F",20,178,73,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 50 metres Freestyle","Silver"
"74639","Simone Ashley Manuel","F",20,178,73,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Freestyle","Gold"
"74639","Simone Ashley Manuel","F",20,178,73,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Silver"
"74639","Simone Ashley Manuel","F",20,178,73,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"74643","Anush Manukyan","F",26,NA,NA,"Armenia","ARM","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Breaststroke",NA
"74661","Rafael Manzano","M",21,NA,NA,"Venezuela","VEN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"74667","Alexei Manziula","M",20,182,74,"Israel","ISR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"74675","Mao Feilian","M",23,185,74,"China","CHN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Breaststroke",NA
"74699","Roxana Maracineanu","F",25,165,52,"France","FRA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Backstroke",NA
"74699","Roxana Maracineanu","F",25,165,52,"France","FRA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Backstroke","Silver"
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",17,173,58,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",17,173,58,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Individual Medley",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",17,173,58,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 400 metres Individual Medley",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",21,173,58,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Butterfly",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",21,173,58,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Individual Medley",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",21,173,58,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 400 metres Individual Medley",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",25,173,58,"Brazil","BRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Butterfly",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",25,173,58,"Brazil","BRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Individual Medley",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",29,173,58,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Butterfly",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",29,173,58,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Individual Medley",NA
"74713","Joanna de Albuquerque Maranho Bezerra de Melo","F",29,173,58,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 400 metres Individual Medley",NA
"74733","Auguste Jean Baptiste Louis Joseph Marc","M",19,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Swimming","Swimming Men's Underwater Swimming",NA
"74733","Auguste Jean Baptiste Louis Joseph Marc","M",19,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Swimming","Swimming Men's 200 metres Obstacle Course",NA
"74735","Daiene Maral Dias","F",27,159,55,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Butterfly",NA
"74743","Alexander Marek","M",20,189,73,"Czechoslovakia","TCH","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Breaststroke",NA
"74743","Alexander Marek","M",20,189,73,"Czechoslovakia","TCH","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Breaststroke",NA
"74755","Luciana Marcellini Hercolani Gaddi","F",12,163,58,"Italy","ITA","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 200 metres Breaststroke",NA
"74772","Christophe Marchand","M",16,185,77,"France","FRA","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74772","Christophe Marchand","M",19,185,77,"France","FRA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Freestyle",NA
"74772","Christophe Marchand","M",19,185,77,"France","FRA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74780","Xavier Marchand","M",22,185,85,"France","FRA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Individual Medley",NA
"74780","Xavier Marchand","M",27,185,85,"France","FRA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Individual Medley",NA
"74796","Igor Yuryevich Marchenko","M",24,184,87,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Butterfly",NA
"74796","Igor Yuryevich Marchenko","M",24,184,87,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"74796","Igor Yuryevich Marchenko","M",28,184,87,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Butterfly",NA
"74796","Igor Yuryevich Marchenko","M",28,184,87,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"74820","Mary Anne Marchino (-Witchger)","F",18,171,61,"United States","USA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Women's 100 metres Backstroke",NA
"74834","Ana Rosa Marcial","F",15,154,48,"Puerto Rico","PUR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Freestyle",NA
"74834","Ana Rosa Marcial","F",15,154,48,"Puerto Rico","PUR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Butterfly",NA
